team,group,live_elo,prob_finish_1st_group,prob_finish_2nd_group,prob_finish_3rd_group,prob_best_third_qualifier,prob_reach_round_32,prob_reach_round_16,prob_reach_quarter_final,prob_reach_semi_final,prob_reach_final,prob_champion,prob_group_exit,prob_round_32_exit,prob_round_16_exit,prob_quarter_final_exit,prob_semi_final_exit,prob_runner_up,champion_rank,exit_stage_floor,performance_premium,adjusted_settlement_value,settlement_reason,is_eliminated,cupmarket_price,market_rank,previous_price,price_change,price_change_percent,generated_at_utc,model_version,bracket_mode
Belgium,G,1965.527949971616,1.0,0.0,0.0,0.0,1.0,1.0,0.3941,0.1563,0.08425,0.02265,0.0,0.0,0.6059,0.2378,0.07204999999999999,0.0616,8,,0.0,,Active; price uses simulated expected value until the team's tournament outcome is locked.,False,42.61,11,43.57,-0.9600000000000009,-2.2033509295386753,2026-07-06T21:25:41.765968+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
United States,D,1897.342440179041,1.0,0.0,0.0,0.0,1.0,1.0,0.38185,0.13765,0.06525,0.01575,0.0,0.0,0.61815,0.24420000000000003,0.07239999999999999,0.0495,10,,0.0,,Active; price uses simulated expected value until the team's tournament outcome is locked.,False,41.6,12,45.25,-3.6499999999999986,-8.066298342541433,2026-07-06T21:25:41.765968+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Canada,B,1823.9566094388128,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17,30.0,10.58,40.58,floor 30.00; record 2-1-2; GD +3; group score 0.75; Elo score 0.90; loss quality 0.36; market signal 0.53; capped below 50.00,True,40.58,13,40.58,0.0,0.0,2026-07-06T21:25:41.765968+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Paraguay,D,1899.2426365931187,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19,30.0,10.29,40.29,floor 30.00; record 2-1-2; GD -3; group score 0.45; Elo score 0.94; loss quality 0.85; market signal 0.51; capped below 50.00,True,40.29,14,40.29,0.0,0.0,2026-07-06T21:25:41.765968+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Switzerland,B,1993.3526382281264,1.0,0.0,0.0,0.0,1.0,1.0,0.28915,0.1209,0.05385,0.02585,0.0,0.0,0.71085,0.16825,0.06705,0.028,7,,0.0,,Active; price uses simulated expected value until the team's tournament outcome is locked.,False,39.4,15,37.12,2.280000000000001,6.142241379310349,2026-07-06T21:25:41.765968+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Egypt,G,1896.6969132105075,0.0,1.0,0.0,0.0,1.0,1.0,0.15005,0.04575,0.0137,0.00485,0.0,0.0,0.84995,0.10429999999999999,0.032049999999999995,0.00885,11,,0.0,,Active; price uses simulated expected value until the team's tournament outcome is locked.,False,34.19,16,35.95,-1.7600000000000051,-4.895688456189165,2026-07-06T21:25:41.765968+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Netherlands,F,2000.7626913022912,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16,15.0,10.92,25.92,floor 15.00; record 2-1-1; GD +6; group score 1.00; Elo score 0.97; loss quality 1.00; market signal 0.73; capped below 30.00,True,25.92,17,25.92,0.0,0.0,2026-07-06T21:25:41.765968+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Germany,E,1940.1450694794064,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21,15.0,10.59,25.59,floor 15.00; record 2-0-2; GD +6; group score 1.00; Elo score 0.96; loss quality 0.99; market signal 0.71; capped below 30.00,True,25.59,18,25.59,0.0,0.0,2026-07-06T21:25:41.765968+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Japan,F,1954.9668103896377,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15,15.0,9.02,24.02,floor 15.00; record 1-2-1; GD +3; group score 0.75; Elo score 0.96; loss quality 0.85; market signal 0.60; capped below 30.00,True,24.02,19,24.02,0.0,0.0,2026-07-06T21:25:41.765968+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Ivory Coast,E,1823.723032454427,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24,15.0,8.9,23.9,floor 15.00; record 2-0-2; GD +1; group score 0.75; Elo score 0.90; loss quality 0.84; market signal 0.59; capped below 30.00,True,23.9,20,23.9,0.0,0.0,2026-07-06T21:25:41.765968+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Croatia,L,1926.812444905188,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20,15.0,8.84,23.84,floor 15.00; record 2-0-2; GD -1; group score 0.75; Elo score 0.95; loss quality 0.84; market signal 0.59; capped below 30.00,True,23.84,21,23.84,0.0,0.0,2026-07-06T21:25:41.765968+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Australia,D,1845.5211391450616,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23,15.0,8.6,23.6,floor 15.00; record 1-1-2; GD +0; group score 0.75; Elo score 0.91; loss quality 0.98; market signal 0.57; capped below 30.00,True,23.6,22,23.6,0.0,0.0,2026-07-06T21:25:41.765968+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
South Africa,A,1693.614617167326,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29,15.0,7.72,22.72,floor 15.00; record 1-1-2; GD -2; group score 0.75; Elo score 0.79; loss quality 0.83; market signal 0.51; capped below 30.00,True,22.72,23,22.72,0.0,0.0,2026-07-06T21:25:41.765968+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Senegal,I,1862.146613800206,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26,15.0,7.32,22.32,floor 15.00; record 1-0-3; GD +1; group score 0.45; Elo score 0.92; loss quality 0.84; market signal 0.49; capped below 30.00,True,22.32,24,22.32,0.0,0.0,2026-07-06T21:25:41.765968+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Austria,J,1867.117768241036,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22,15.0,7.0,22.0,floor 15.00; record 1-1-2; GD -3; group score 0.75; Elo score 0.92; loss quality 0.36; market signal 0.47; capped below 30.00,True,22.0,25,22.0,0.0,0.0,2026-07-06T21:25:41.765968+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Ghana,L,1673.4229598072593,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32,15.0,6.98,21.98,floor 15.00; record 1-1-2; GD -1; group score 0.45; Elo score 0.78; loss quality 0.85; market signal 0.47; capped below 30.00,True,21.98,26,21.98,0.0,0.0,2026-07-06T21:25:41.765968+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Ecuador,E,1929.1933341526112,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18,15.0,6.82,21.82,floor 15.00; record 1-1-2; GD -2; group score 0.45; Elo score 0.96; loss quality 0.58; market signal 0.45; capped below 30.00,True,21.82,27,21.82,0.0,0.0,2026-07-06T21:25:41.765968+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Cape Verde Islands,H,1689.9638660445762,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,15.0,6.61,21.61,floor 15.00; record 0-3-1; GD -1; group score 0.75; Elo score 0.43; loss quality 0.85; market signal 0.44; capped below 30.00,True,21.61,28,21.61,0.0,0.0,2026-07-06T21:25:41.765968+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Algeria,J,1833.554131996676,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25,15.0,6.48,21.48,floor 15.00; record 1-1-2; GD -4; group score 0.45; Elo score 0.91; loss quality 0.58; market signal 0.43; capped below 30.00,True,21.48,29,21.48,0.0,0.0,2026-07-06T21:25:41.765968+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Congo DR,K,1794.39123552079,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27,15.0,6.46,21.46,floor 15.00; record 1-1-2; GD +0; group score 0.45; Elo score 0.55; loss quality 0.85; market signal 0.43; capped below 30.00,True,21.46,30,21.46,0.0,0.0,2026-07-06T21:25:41.765968+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Sweden,F,1781.6184920846476,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28,15.0,6.02,21.02,floor 15.00; record 1-1-2; GD -3; group score 0.45; Elo score 0.87; loss quality 0.36; market signal 0.40; capped below 30.00,True,21.02,31,21.02,0.0,0.0,2026-07-06T21:25:41.765968+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Bosnia-Herzegovina,B,1659.9254031246503,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31,15.0,5.15,20.15,floor 15.00; record 1-1-2; GD -3; group score 0.45; Elo score 0.40; loss quality 0.57; market signal 0.34; capped below 30.00,True,20.15,32,20.15,0.0,0.0,2026-07-06T21:25:41.765968+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Iran,G,1873.4078788308684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36,5.0,3.82,8.82,floor 5.00; record 0-3-0; GD +0; group score 0.45; Elo score 0.93; market signal 0.38; capped below 15.00,True,8.82,33,8.82,0.0,0.0,2026-07-06T21:25:41.765968+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
South Korea,A,1825.9460475707715,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44,5.0,3.7,8.7,floor 5.00; record 1-0-2; GD -1; group score 0.45; Elo score 0.91; market signal 0.37; capped below 15.00,True,8.7,34,8.7,0.0,0.0,2026-07-06T21:25:41.765968+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Uruguay,H,1907.5228774752184,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,47,5.0,3.53,8.53,floor 5.00; record 0-2-1; GD -1; group score 0.45; Elo score 0.95; market signal 0.35; capped below 15.00,True,8.53,35,8.53,0.0,0.0,2026-07-06T21:25:41.765968+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Scotland,C,1800.6524904944006,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,43,5.0,3.47,8.47,floor 5.00; record 1-0-2; GD -3; group score 0.45; Elo score 0.89; market signal 0.35; capped below 15.00,True,8.47,36,8.47,0.0,0.0,2026-07-06T21:25:41.765968+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Turkey,D,1891.3502864268487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,46,5.0,3.37,8.37,floor 5.00; record 1-0-2; GD -2; group score 0.30; Elo score 0.93; market signal 0.34; capped below 15.00,True,8.37,37,8.37,0.0,0.0,2026-07-06T21:25:41.765968+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Saudi Arabia,H,1705.9341181708846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42,5.0,2.73,7.73,floor 5.00; record 0-2-1; GD -4; group score 0.30; Elo score 0.81; market signal 0.27; capped below 15.00,True,7.73,38,7.73,0.0,0.0,2026-07-06T21:25:41.765968+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Panama,L,1753.9772103673267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40,5.0,2.33,7.33,floor 5.00; record 0-0-3; GD -4; group score 0.30; Elo score 0.85; market signal 0.23; capped below 15.00,True,7.33,39,7.33,0.0,0.0,2026-07-06T21:25:41.765968+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
New Zealand,G,1678.9442908209887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,39,5.0,2.24,7.24,floor 5.00; record 0-1-2; GD -6; group score 0.30; Elo score 0.78; market signal 0.22; capped below 15.00,True,7.24,40,7.24,0.0,0.0,2026-07-06T21:25:41.765968+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Jordan,J,1715.5967031705195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38,5.0,2.18,7.18,floor 5.00; record 0-0-3; GD -5; group score 0.30; Elo score 0.82; market signal 0.22; capped below 15.00,True,7.18,41,7.18,0.0,0.0,2026-07-06T21:25:41.765968+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Uzbekistan,K,1723.1994397509068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48,5.0,2.1,7.1,floor 5.00; record 0-0-3; GD -9; group score 0.30; Elo score 0.83; market signal 0.21; capped below 15.00,True,7.1,42,7.1,0.0,0.0,2026-07-06T21:25:41.765968+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Curaçao,E,1590.2975033938003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33,5.0,2.09,7.09,floor 5.00; record 0-1-2; GD -8; group score 0.30; Elo score 0.70; market signal 0.21; capped below 15.00,True,7.09,43,7.09,0.0,0.0,2026-07-06T21:25:41.765968+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Qatar,B,1549.5494030220432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41,5.0,1.99,6.99,floor 5.00; record 0-1-2; GD -8; group score 0.30; Elo score 0.64; market signal 0.20; capped below 15.00,True,6.99,44,6.99,0.0,0.0,2026-07-06T21:25:41.765968+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Iraq,I,1661.1474098625897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37,5.0,1.97,6.97,floor 5.00; record 0-0-3; GD -11; group score 0.30; Elo score 0.76; market signal 0.20; capped below 15.00,True,6.97,45,6.97,0.0,0.0,2026-07-06T21:25:41.765968+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Haiti,C,1657.7903422759043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35,5.0,1.95,6.95,floor 5.00; record 0-0-3; GD -6; group score 0.30; Elo score 0.75; market signal 0.20; capped below 15.00,True,6.95,46,6.95,0.0,0.0,2026-07-06T21:25:41.765968+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Tunisia,F,1648.6081559732288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,45,5.0,1.95,6.95,floor 5.00; record 0-0-3; GD -10; group score 0.30; Elo score 0.75; market signal 0.20; capped below 15.00,True,6.95,47,6.95,0.0,0.0,2026-07-06T21:25:41.765968+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
Czechia,A,1731.2587132929823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34,5.0,1.87,6.87,floor 5.00; record 0-1-2; GD -4; group score 0.30; Elo score 0.48; market signal 0.19; capped below 15.00,True,6.87,48,6.87,0.0,0.0,2026-07-06T21:25:41.765968+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment
